"TEQUILA","087643","Camarena Silver Tequila","750ml",,"80","$19.95"
"TEQUILA","064649","Carlos Murphy Cinnamon Spiced Tequila","750ml",,"70","$21.90"
"TEQUILA","064655","Carlos Murphy Cinnamon Spiced Tequila","50ml",,"70","$1.00"
"TEQUILA","087266","Casa Noble Cyrstal","750ml",,"80","$39.90"
"TEQUILA","089177","Casamigos Tequila Reposado","750ml",,"80","$47.95"
"TEQUILA","089091","Casta Pasion Anejo Worm","750ml",,"80","$69.90"
"TEQUILA","089092","   Casta Pasion Extra Anejo Worm","750ml",,"80","$74.95"
"TEQUILA","089090","Casta Pasion Reposado Worm","750ml",,"80","$59.95"
"TEQUILA","087306","Cazadores Blanco","750ml",,"80","$27.90"
"TEQUILA","089121","Cazadores Reposado","750ml",,"80","$29.95"
"TEQUILA","089123","Cazadores Reposado","1.75L",,"80","$39.90"
"TEQUILA","087380","Corazon Blanco Tequila","750ml",,"80","$29.95"
"TEQUILA","089235","Corazon Reposado Tequila","750ml",,"80","$34.95"
"TEQUILA","089242","Corralejo Resposado","750ml",,"0","$32.95"
"TEQUILA","087396","Corzo Silver","750ml",,"80","$51.90"
"TEQUILA","087398","Cruz Del Sol Silver","750ml",,"80","$49.95"
"TEQUILA","089215","Cuervo Tradicional Tequila","750ml",,"80","$25.90"
"TEQUILA","089463","DEGOLLADO Gold 100% AGAVE","1L",,"80","$16.95"
"TEQUILA","089200","Don Julio 1942 70th Annivesary Tequila","750ml",,"80","$64.95"
"TEQUILA","089175","Don Julio Anejo","750ml",,"80","$61.95"
"TEQUILA","087482","Don Julio Blanco","50ml",,"80","$4.95"
"TEQUILA","087485","Don Julio Blanco","750ml",,"80","$51.90"
"TEQUILA","089154","Don Julio Reposado","750ml",,"80","$56.95"
"TEQUILA","089383","El Charro Tequila Reposado","750ml",,"80","$19.95"
"TEQUILA","087516","El Charro Tequila Silver","750ml",,"80","$18.90"
"TEQUILA","089274","El Jimador Anejo","750ml",,"80","$26.95"
"TEQUILA","087586","El Jimador Blanco Tequila","750ml",,"80","$21.90"
"TEQUILA","087588","El Jimador Blanco Tequila","1.75L",,"80","$38.95"
"TEQUILA","089268","El Jimador Reposado","1.75L",,"80","$39.90"
"TEQUILA","003620","El Jimador Reposado Paloma","750ml",,"80","$21.90"
"TEQUILA","003774","El Jimador Reposado Soccer Edition","750ml",,"80","$21.90"
"TEQUILA","089278","El Jimador Reposado Tequila","750ml",,"80","$21.90"
"TEQUILA","087596","EL MAYOR BLANCO TEQUILA","750ml",,"80","$25.95"
"TEQUILA","089182","EL MAYOR REPOSADO TEQUILA","750ml",,"80","$27.90"
"TEQUILA","089012","El Toro Gold Tequila","750ml",,"80","$9.85"
"TEQUILA","087608","El Toro Silver","750ml",,"80","$9.85"
"TEQUILA","087619","Espolon Blanco","750ml",,"80","$25.95"
"TEQUILA","089286","Espolon Reposado","750ml",,"80","$25.95"
"TEQUILA","089079","Gran Centenario Azul Reposado","750ml",,"80","$19.95"
"TEQUILA","003675","Herradua Reposado W/Chili Rimmer & Recipe Book","750ml",,"80","$47.95"
"TEQUILA","003656","Herradura Anejo Tequila","750ml",,"80","$49.95"
"TEQUILA","003655","Herradura Blanco Silver Tequlia","750ml",,"80","$41.95"
"TEQUILA","003667","Herradura Blanco W/2 Glasses","750ml",,"80","$42.90"
"TEQUILA","003657","Herradura Reposado Tequila","750ml",,"80","$44.95"
"TEQUILA","088539","Hornitos Lime Shot","50ml",,"70","$0.90"
"TEQUILA","088540","Hornitos Lime Shot","750ml",,"70","$24.90"
"TEQUILA","089212","Jose Cuervo Black Medallion","750ml",,"80","$25.95"
"TEQUILA","089191","Jose Cuervo Especial Gold","50ml",,"80","$1.95"
"TEQUILA","089193","Jose Cuervo Especial Gold","200ml",,"80","$8.40"
"TEQUILA","089196","Jose Cuervo Especial Gold","750ml",,"80","$17.95"
"TEQUILA","089197","Jose Cuervo Especial Gold","1L",,"80","$28.95"
"TEQUILA","089198","Jose Cuervo Especial Gold","1.75L",,"80","$39.90"
"TEQUILA","089199","Jose Cuervo Especial Gold","375ml",,"80","$12.90"
"TEQUILA","087403","Jose Cuervo Especial Silver","375ml",,"80","$12.45"
"TEQUILA","087409","Jose Cuervo Especial Silver","1L",,"80","$28.95"
"TEQUILA","087410","Jose Cuervo Especial Silver","1.75L",,"80","$39.90"
"TEQUILA","087408","Jose Cuervo Expecial Silver","750ml",,"80","$17.95"
"TEQUILA","089219","Jose Cuervo Tradicional","1.75L",,"80","$44.95"
"TEQUILA","003486","Jose Cuervo Tradicional Fuji Wrap","750ml",,"80","$24.90"
"TEQUILA","087416","Jose Cuervo Tradicional Silver","750ml",,"80","$24.90"
"TEQUILA","075097","Juarez DSS Silver Tequila","1L",,"80","$8.50"
"TEQUILA","089387","Juarez Gold ","1L",,"80","$12.45"
"TEQUILA","087937","Juarez Silver","1L",,"80","$12.45"
"TEQUILA","089475","Lunazul Anejo","750ml",,"80","$21.90"
"TEQUILA","088015","Lunazul Blanco Tequila","1.75L",,"80","$34.95"
"TEQUILA","088018","Lunazul Blanco Tequila","750ml",,"80","$18.90"
"TEQUILA","089467","Lunazul Reposado","1L",,"80","$23.95"
"TEQUILA","089468","Lunazul Reposado","750ml",,"80","$18.90"
"TEQUILA","089470","Lunazul Reposado","1.75L",,"80","$32.95"
"TEQUILA","089488","Maestro Dobel Diamond Tequila","750ml",,"80","$49.95"
"TEQUILA","089496","Margaritaville Gold Tequila","750ml",,"80","$15.90"
"TEQUILA","089497","Margaritaville Gold Tequila","1L",,"80","$19.95"
"TEQUILA","089498","Margaritaville Gold Tequila","1.75L",,"80","$24.90"
"TEQUILA","088036","Margaritaville Silver Tequila","750ml",,"80","$15.90"
"TEQUILA","089517","Matador Gold Tequila","1L",,"80","$12.90"
"TEQUILA","089596","Mi Cosecha Gold Tequila","1.75L",,"80","$27.40"
"TEQUILA","089583","Milagro Reposado Tequila","750ml",,"80","$33.90"
"TEQUILA","089590","Milagro Select Barrel Reserve Reposado Tequila","750ml",,"80","$55.95"
"TEQUILA","088120","Milagro Select Barrel Reserve Silver Tequila","750ml",,"80","$51.90"
"TEQUILA","088116","Milagro Silver Tequila","750ml",,"80","$30.90"
"TEQUILA","089566","Monte Alban Mezcal","750ml",,"80","$22.95"
"TEQUILA","089576","Montezuma Gold","750ml",,"80","$11.20"
"TEQUILA","089577","Montezuma Gold","1L",,"80","$13.95"
"TEQUILA","089578","Montezuma Gold","1.75L",,"80","$24.90"
"TEQUILA","088146","Montezuma Tequila White","750ml",,"80","$11.20"
"TEQUILA","088147","Montezuma Tequila White","1L",,"80","$13.95"
"TEQUILA","088148","Montezuma Tequila White","1.75L",,"80","$24.90"
"TEQUILA","089641","Patron Anejo","50ml",,"80","$7.95"
"TEQUILA","089642","Patron Anejo","200ml",,"80","$21.90"
"TEQUILA","089644","Patron Anejo","375ml",,"80","$31.90"
"TEQUILA","089646","Patron Anejo","750ml",,"80","$61.95"
"TEQUILA","003882","Patron Perfect Margarita","750ml",,"80","$55.95"
"TEQUILA","089623","Patron Reposado","50ml",,"80","$6.90"
"TEQUILA","089624","Patron Reposado","375ml",,"80","$27.90"
"TEQUILA","089626","Patron Reposado","750ml",,"80","$55.95"
"TEQUILA","088290","Patron Silver","200ml",,"80","$17.95"
"TEQUILA","088291","Patron Silver","50ml",,"80","$5.95"
"TEQUILA","088294","Patron Silver","375ml",,"80","$23.95"
"TEQUILA","088296","Patron Silver","750ml",,"80","$50.90"
"TEQUILA","088298","Patron Silver","1.75L",,"80","$103.90"
"TEQUILA","003879","Patron Silver w/ Pitcher","1.75L",,"80","$103.90"
"TEQUILA","088314","Pepe Lopez","375ml",,"80","$7.95"
"TEQUILA","088316","Pepe Lopez","750ml",,"80","$12.90"
"TEQUILA","088317","Pepe Lopez","1L",,"80","$15.90"
"TEQUILA","088318","Pepe Lopez","1.75L",,"80","$26.95"
"TEQUILA","089667","Pepe Lopez De Oro","1L",,"80","$15.90"
"TEQUILA","089666","Pepe Lopez Premium Gold","750ml",,"80","$12.90"
"TEQUILA","089668","Pepe Lopez Premium Gold","1.75L",,"80","$26.95"
"TEQUILA","088397","Rio Grande Silver","1L",,"80","$16.35"
"TEQUILA","089617","Sauza Anos 100 Reposado","750ml",,"80","$19.95"
"TEQUILA","088557","Sauza Blanco - Silver","1L",,"80","$24.90"
"TEQUILA","088536","Sauza Blue Silver","750ml",,"80","$19.95"
"TEQUILA","089796","Sauza Conmemorativo","750ml",,"80","$24.90"
"TEQUILA","089797","Sauza Conmemorativo","1L",,"80","$31.95"
"TEQUILA","089786","Sauza Extra Gold","750ml",,"80","$17.95"
"TEQUILA","089787","Sauza Extra Gold","1L",,"80","$24.90"
"TEQUILA","089788","Sauza Extra Gold","1.75L",,"80","$32.90"
"TEQUILA","089808","Sauza Giro Gold","1L",,"80","$12.45"
"TEQUILA","089837","Sauza Hornitos","1L",,"80","$29.95"
"TEQUILA","088548","Sauza Hornitos Plata","750ml",,"80","$24.90"
"TEQUILA","089836","Sauza Hornitos Reposado","750ml",,"80","$24.90"
"TEQUILA","089838","Sauza Hornitos Reposado","1.75L",,"80","$39.90"
"TEQUILA","088558","Sauza Silver","1.75L",,"80","$32.90"
"TEQUILA","088556","Sauza Silver Tequila","750ml",,"80","$17.95"
"TEQUILA","089846","Sauza Tres Generaciones Anejo","750ml",,"80","$44.95"
"TEQUILA","088566","Sauza Tres Generaciones Plata","750ml",,"80","$39.90"
"TEQUILA","067032","Tanteo Jalapeno Tequila","750ml",,"80","$37.90"
"TEQUILA","089887","Torada Tequila Gold","1L",,"80","$12.90"
"TEQUILA","089888","Torada Tequila Gold","1.75L",,"80","$21.90"
"TEQUILA","089885","Tres Agaves Anejo","750ml",,"80","$43.95"
"TEQUILA","088780","Tres Agaves Blanco","750ml",,"80","$29.95"
"TEQUILA","003908","Tres Agaves Blanco W/Margarita Mix Organic","750ml",,"80","$29.95"
"TEQUILA","089889","Tres Agaves Reposado","750ml",,"80","$37.95"
"TEQUILA","088797","Two Fingers -  White","1L",,"80","$15.90"
"TEQUILA","089946","Two Fingers - Gold","750ml",,"80","$14.95"
"TEQUILA","088796","Two Fingers - White","750ml",,"80","$14.95"
"TEQUILA","088798","Two Fingers - White","1.75L",,"80","$24.90"
"TEQUILA","089482","Zarco Gold Tequila","750ml",,"80","$15.90"
"VODKA (DOMESTIC)","038169","360 Vodka","750ml",,"80","$15.90"
"VODKA (DOMESTIC)","071731","American Harvest Organic Spirit","750ml",,"80","$26.95"
"VODKA (DOMESTIC)","037610","American Revolution Vodka","750ml",,"80","$22.95"
"VODKA (DOMESTIC)","039046","Aristocrat 100","750ml",,"100","$9.25"
"VODKA (DOMESTIC)","039048","Aristocrat 100","1.75L",,"100","$19.20"
"VODKA (DOMESTIC)","035075","Aristocrat Carry Pack","750ml",,"80","$6.90"
"VODKA (DOMESTIC)","035073","Aristocrat Vodka","200ml",,"80","$2.70"
"VODKA (DOMESTIC)","035074","Aristocrat Vodka","375ml",,"80","$4.00"
"VODKA (DOMESTIC)","035076","Aristocrat Vodka","750ml",,"80","$6.90"
"VODKA (DOMESTIC)","035077","Aristocrat Vodka","1L",,"80","$7.50"
"VODKA (DOMESTIC)","035078","Aristocrat Vodka","1.75L",,"80","$12.70"
"VODKA (DOMESTIC)","035406","Bowman Va. Vodka PET","750ml",,"80","$7.45"
"VODKA (DOMESTIC)","040088","Bowman's Light Vodka","1.75L",,"53","$11.95"
"VODKA (DOMESTIC)","035401","Bowman's Virginia Vodka","50ml",,"80","$1.20"
"VODKA (DOMESTIC)","035404","Bowman's Virginia Vodka","375ml",,"80","$4.05"
"VODKA (DOMESTIC)","035405","Bowman's Virginia Vodka","750ml",,"80","$7.45"
"VODKA (DOMESTIC)","035407","Bowman's Virginia Vodka","1L",,"80","$8.60"
"VODKA (DOMESTIC)","035408","Bowman's Virginia Vodka","1.75L",,"80","$12.90"
"VODKA (DOMESTIC)","039175","Burnett's 100 Proof Vodka","1.75L",,"100","$19.95"
"VODKA (DOMESTIC)","039176","Burnett's 100 Proof Vodka","750ml",,"100","$9.90"
"VODKA (DOMESTIC)","041312","Burnett's Coconut Vodka","1.75L",,"70","$16.20"
"VODKA (DOMESTIC)","035414","Burnett's Vodka","375ml",,"80","$4.95"
"VODKA (DOMESTIC)","035416","Burnett's Vodka","750ml",,"80","$7.95"
"VODKA (DOMESTIC)","035417","Burnett's Vodka","1L",,"80","$8.95"
"VODKA (DOMESTIC)","035418","Burnett's Vodka","1.75L",,"80","$16.20"
"VODKA (DOMESTIC)","035410","Burnett's Vodka Carry Pack","750ml",,"80","$7.95"
"VODKA (DOMESTIC)","035592","Cathead Vodka","750ml",,"80","$19.45"
"VODKA (DOMESTIC)","035526","Cirrus Vodka","750ml",,"80","$23.95"
"VODKA (DOMESTIC)","035785","Cupcake Vodka Deliciously Unflavored","750ml",,"80","$15.90"
"VODKA (DOMESTIC)","035734","Deep Run Vodka","750ml",,"80","$27.90"
"VODKA (DOMESTIC)","035800","Dirty Karma Organic Vodka","750ml",,"80","$18.90"
"VODKA (DOMESTIC)","035948","Fleischmann's Royal Vodka","1.75L",,"80","$12.90"
"VODKA (DOMESTIC)","036094","Gilbey's Vodka","375ml",,"80","$4.75"
"VODKA (DOMESTIC)","036097","Gilbey's Vodka","1L",,"80","$9.90"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka","1.75L",,"80","$16.95"
"VODKA (DOMESTIC)","036116","Gilbeys Vodka Traveler","750ml",,"80","$7.95"
"VODKA (DOMESTIC)","036184","Gordon's 80 Vodka Pet","375ml",,"80","$6.90"
"VODKA (DOMESTIC)","036196","Gordon's 80 Vodka Pet","750ml",,"80","$9.90"
"VODKA (DOMESTIC)","036181","Gordon's Vodka 80","50ml",,"80","$1.50"
"VODKA (DOMESTIC)","036186","Gordon's Vodka 80","750ml",,"80","$9.90"
"VODKA (DOMESTIC)","036187","Gordon's Vodka 80","1L",,"80","$14.95"
"VODKA (DOMESTIC)","036188","Gordon's Vodka 80","1.75L",,"80","$17.95"
"VODKA (DOMESTIC)","036261","Hangar One Vodka","750ml",,"80","$24.90"
"VODKA (DOMESTIC)","036354","Heroes Vodka","750ml",,"80","$13.95"
"VODKA (DOMESTIC)","036538","Kamchatka PET","1.75L",,"80","$13.90"
"VODKA (DOMESTIC)","075176","Kamchatka Vodka PET","1.75L",,"80","$13.80"
"VODKA (DOMESTIC)","036908","McCormick Vodka Handle","1.75L",,"80","$14.95"
"VODKA (DOMESTIC)","036951","Moon Mountain Vodka","750ml",,"80","$19.95"
"VODKA (DOMESTIC)","036969","New Amsterdam Vodka","750ml",,"80","$13.95"
"VODKA (DOMESTIC)","036971","New Amsterdam Vodka","1.75L",,"80","$19.95"
"VODKA (DOMESTIC)","036977","Nikolai Vodka","1L",,"80","$7.40"
"VODKA (DOMESTIC)","036978","Nikolai Vodka","1.75L",,"80","$12.90"
"VODKA (DOMESTIC)","037051","Odesse Vodka","50ml",,"80","$1.10"
"VODKA (DOMESTIC)","037054","Odesse Vodka","375ml",,"80","$3.90"
"VODKA (DOMESTIC)","037057","Odesse Vodka","1L",,"80","$8.40"
"VODKA (DOMESTIC)","037058","Odesse Vodka","1.75L",,"80","$12.45"
"VODKA (DOMESTIC)","003369","Pearl Wedding Cake Vodka PET","50ml",,"80","$1.00"
"VODKA (DOMESTIC)","038085","Platinum 7X Pet","750ml",,"80","$10.95"
"VODKA (DOMESTIC)","038087","Platinum 7x Vodka","1L",,"80","$12.90"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka","1.75L",,"80","$19.95"
"VODKA (DOMESTIC)","038082","Platinum Vodka","375ml",,"80","$4.50"
"VODKA (DOMESTIC)","037416","Popov Vodka","750ml",,"80","$8.40"
"VODKA (DOMESTIC)","037417","Popov Vodka","1L",,"80","$10.90"
"VODKA (DOMESTIC)","037418","Popov Vodka","1.75L",,"80","$14.40"
"VODKA (DOMESTIC)","037414","Popov Vodka PET","375ml",,"80","$4.45"
"VODKA (DOMESTIC)","037526","Prairie Organic Vodka","750ml",,"80","$20.95"
"VODKA (DOMESTIC)","037582","Rain Organic Vodka","50ml",,"80","$1.70"
"VODKA (DOMESTIC)","037586","Rain Organic Vodka","750ml",,"80","$19.95"
"VODKA (DOMESTIC)","037587","Rain Organic Vodka","1L",,"80","$26.95"
"VODKA (DOMESTIC)","037588","Rain Organic Vodka","1.75L",,"80","$34.95"
"VODKA (DOMESTIC)","037601","Relska Vodka","1L",,"80","$8.95"
"VODKA (DOMESTIC)","037886","Seagram's Extra Smooth Vodka","750ml",,"80","$11.95"
"VODKA (DOMESTIC)","037888","Seagram's Extra Smooth Vodka","1.75L",,"80","$19.95"
"VODKA (DOMESTIC)","037889","Seagram's Extra Smooth Vodka","375ml",,"80","$7.45"
"VODKA (DOMESTIC)","037878","Senator's Club Vodka","1.75L",,"80","$13.75"
"VODKA (DOMESTIC)","040830","Silver Fox Vodka","750ml",,"90","$16.45"
"VODKA (DOMESTIC)","040570","Skinnygirl Bare Naked Vodka","750ml",,"60","$21.90"
"VODKA (DOMESTIC)","037937","Skol Vodka","1L",,"80","$7.40"
"VODKA (DOMESTIC)","037938","Skol Vodka","1.75L",,"80","$12.60"
"VODKA (DOMESTIC)","037935","Skol Vodka Traveler","750ml",,"80","$6.90"
"VODKA (DOMESTIC)","037981","Skyy Vodka","50ml",,"80","$1.60"
"VODKA (DOMESTIC)","037984","Skyy Vodka","375ml",,"80","$10.45"
"VODKA (DOMESTIC)","037986","Skyy Vodka","750ml",,"80","$16.95"
"VODKA (DOMESTIC)","037987","Skyy Vodka","1L",,"80","$21.90"
"VODKA (DOMESTIC)","037988","Skyy Vodka","1.75L",,"80","$27.90"
"VODKA (DOMESTIC)","039861","Smirnoff 100","50ml",,"100","$2.35"
"VODKA (DOMESTIC)","039866","Smirnoff 100","750ml",,"100","$18.90"
"VODKA (DOMESTIC)","039868","Smirnoff 100","1.75L",,"100","$31.95"
"VODKA (DOMESTIC)","039864","Smirnoff 100 PET","375ml",,"100","$11.25"
"VODKA (DOMESTIC)","037991","Smirnoff 80","50ml",,"80","$1.50"
"VODKA (DOMESTIC)","037996","Smirnoff 80","750ml",,"80","$14.95"
"VODKA (DOMESTIC)","037997","Smirnoff 80","1L",,"80","$19.95"
"VODKA (DOMESTIC)","037998","Smirnoff 80","1.75L",,"80","$21.90"
"VODKA (DOMESTIC)","037993","Smirnoff 80 PET","200ml",,"80","$5.60"
"VODKA (DOMESTIC)","037994","Smirnoff 80 PET","375ml",,"80","$9.50"
"VODKA (DOMESTIC)","038008","Smirnoff 80 PET","1.75L",,"80","$21.90"
"VODKA (DOMESTIC)","040926","Smirnoff Silver","750ml",,"90.4","$17.95"
"VODKA (DOMESTIC)","040927","Smirnoff Silver","1L",,"90.4","$21.90"
"VODKA (DOMESTIC)","040928","Smirnoff Silver","1.75L",,"90.4","$27.90"
"VODKA (DOMESTIC)","038006","Smirnoff Traveler","750ml",,"80","$14.95"
"VODKA (DOMESTIC)","038009","Smooth Ambler Whitewater Vodka","750ml",,"80","$29.95"
"VODKA (DOMESTIC)","038015","Spirits Of The Blue Ridge Vodka","750ml",,"80","$24.90"
"VODKA (DOMESTIC)","038115","Teton Glacier Vodka","750ml",,"80","$19.95"
"VODKA (DOMESTIC)","038174","Tito's Handmade Vodka","375ml",,"80","$11.95"
"VODKA (DOMESTIC)","038176","Tito's Handmade Vodka","750ml",,"80","$20.95"
"VODKA (DOMESTIC)","038177","Tito's Handmade Vodka","1L",,"80","$24.90"
"VODKA (DOMESTIC)","038178","Tito's Handmade Vodka","1.75L",,"80","$37.95"
"VODKA (DOMESTIC)","037336","UV Vodka","750ml",,"80","$10.95"
"VODKA (DOMESTIC)","037338","UV Vodka","1.75L",,"80","$19.95"
"VODKA (DOMESTIC)","041034","UV Vodka 103","750ml",,"103","$14.95"
"VODKA (DOMESTIC)","038447","Vladimir","1L",,"80","$8.25"
"VODKA (DOMESTIC)","038448","Vladimir","1.75L",,"80","$13.45"
"VODKA (DOMESTIC)","038628","Wolfschmidt Vodka","1.75L",,"80","$14.95"
"VODKA (DOMESTIC)","077802","Wolfschmidt Vodka PET","1.75L",,"80","$14.95"
"VODKA (DOMESTIC)","038846","Zombie Apocalypse Vodka","750ml",,"80","$29.95"
"VODKA (IMPORTED)","034202","42 Below Vodka","750ml",,"80","$16.95"
"VODKA (IMPORTED)","034136","Absolut Glimmer","750ml",,"80","$19.95"
"VODKA (IMPORTED)","034137","Absolut Glimmer","1L",,"80","$25.95"
"VODKA (IMPORTED)","066004","Absolut Tune","750ml",,"28","$29.95"
"VODKA (IMPORTED)","034001","Absolut Vodka","50ml",,"80","$1.95"
"VODKA (IMPORTED)","034003","Absolut Vodka","200ml",,"80","$8.40"
"VODKA (IMPORTED)","034004","Absolut Vodka","375ml",,"80","$12.90"
"VODKA (IMPORTED)","034006","Absolut Vodka","750ml",,"80","$21.90"
"VODKA (IMPORTED)","034007","Absolut Vodka","1L",,"80","$25.95"
"VODKA (IMPORTED)","034008","Absolut Vodka","1.75L",,"80","$42.90"
"VODKA (IMPORTED)","034041","Absolut Vodka 100 Premium","750ml",,"100","$26.95"
"VODKA (IMPORTED)","034082","Belvedere Intense","750ml",,"100","$34.95"
"VODKA (IMPORTED)","034005","Belvedere Pure Red Vodka","1L",,"80","$39.90"
"VODKA (IMPORTED)","034166","Belvedere Red Pure","750ml",,"80","$29.95"
"VODKA (IMPORTED)","034154","Belvedere Vodka","375ml",,"80","$15.90"
"VODKA (IMPORTED)","034155","Belvedere Vodka","750ml",,"80","$29.95"
"VODKA (IMPORTED)","034158","Belvedere Vodka","1.75L",,"80","$59.95"
"VODKA (IMPORTED)","034159","Belvedere Vodka","50ml",,"80","$3.90"
"VODKA (IMPORTED)","034162","Belvedere Vodka","1L",,"80","$39.90"
"VODKA (IMPORTED)","034163","Belvedere Vodka","200ml",,"80","$10.95"
"VODKA (IMPORTED)","034010","Belvedere Vodka Red  Holiday","1.75L",,"80","$59.95"
"VODKA (IMPORTED)","034180","Boru Irish Vodka","750ml",,"80","$13.95"
"VODKA (IMPORTED)","034237","Chopin Vodka","1.75L",,"80","$49.95"
"VODKA (IMPORTED)","034242","Chopin Vodka","1L",,"80","$39.90"
"VODKA (IMPORTED)","034244","Chopin Vodka","750ml",,"80","$29.95"
"VODKA (IMPORTED)","034194","Ciroc Luxury Vodka","50ml",,"80","$4.00"
"VODKA (IMPORTED)","034197","Ciroc Luxury Vodka","375ml",,"80","$20.40"
"VODKA (IMPORTED)","034198","Ciroc Luxury Vodka","750ml",,"80","$36.90"
"VODKA (IMPORTED)","034201","Ciroc Luxury Vodka","1.75L",,"80","$71.95"
"VODKA (IMPORTED)","034199","Ciroc Super Premium Vodka","1L",,"80","$45.90"
"VODKA (IMPORTED)","036870","Ciroc Vodka","1L",,"80","$45.90"
"VODKA (IMPORTED)","036871","Ciroc Vodka","750ml",,"80","$36.90"
"VODKA (IMPORTED)","034122","Crystal Head Vodka","750ml",,"80","$53.95"
"VODKA (IMPORTED)","035553","Crystal Head Vodka","1.75L",,"80","$99.90"
"VODKA (IMPORTED)","034065","Double Cross Vodka","750ml",,"80","$39.90"
"VODKA (IMPORTED)","034188","Effen Vodka","750ml",,"80","$29.95"
"VODKA (IMPORTED)","035724","Eristoff Vodka","1.75L",,"80","$18.90"
"VODKA (IMPORTED)","034326","Finlandia Vodka of Finland","750ml",,"80","$18.90"
"VODKA (IMPORTED)","034327","Finlandia Vodka of Finland","1L",,"80","$22.95"
"VODKA (IMPORTED)","034328","Finlandia Vodka of Finland","1.75L",,"80","$29.95"
"VODKA (IMPORTED)","034254","Flyte Vodka","750ml",,"80","$29.80"
"VODKA (IMPORTED)","034366","Fris - Denmark","750ml",,"80","$12.90"
"VODKA (IMPORTED)","034368","Fris - Denmark","1.75L",,"80","$19.95"
"VODKA (IMPORTED)","034337","Grand Khaan Vodka","750ml",,"80","$18.80"
"VODKA (IMPORTED)","034359","Grey Goose Vodka","200ml",,"80","$11.50"
"VODKA (IMPORTED)","034421","Grey Goose Vodka","50ml",,"80","$3.90"
"VODKA (IMPORTED)","034422","Grey Goose Vodka","1L",,"80","$44.95"
"VODKA (IMPORTED)","034423","Grey Goose Vodka","375ml",,"80","$19.95"
"VODKA (IMPORTED)","034425","Grey Goose Vodka","1.75L",,"80","$69.90"
"VODKA (IMPORTED)","034433","Grey Goose Vodka","750ml",,"80","$29.95"
"VODKA (IMPORTED)","035279","Hammer + Sickle Vodka","750ml",,"80","$24.90"
"VODKA (IMPORTED)","034252","Imperia Vodka","750ml",,"40","$34.95"
"VODKA (IMPORTED)","034451","Ketel One","50ml",,"80","$2.95"
"VODKA (IMPORTED)","034454","Ketel One ","375ml",,"80","$16.45"
"VODKA (IMPORTED)","034456","Ketel One","750ml",,"80","$28.95"
"VODKA (IMPORTED)","034457","Ketel One","1L",,"80","$32.95"
"VODKA (IMPORTED)","034458","Ketel One","1.75L",,"80","$51.90"
"VODKA (IMPORTED)","034496","Kru 82 Vodka","750ml",,"82","$18.90"
"VODKA (IMPORTED)","036075","Kru Vodka 82 Glass","750ml",,"82","$18.90"
"VODKA (IMPORTED)","034596","Luksusowa Vodka","750ml",,"80","$14.95"
"VODKA (IMPORTED)","034597","Luksusowa Vodka","1L",,"80","$16.95"
"VODKA (IMPORTED)","034598","Luksusowa Vodka","1.75L",,"80","$21.90"
"VODKA (IMPORTED)","066050","Nuvo","375ml",,"30","$19.95"
"VODKA (IMPORTED)","034543","Pearl Vodka","50ml",,"80","$1.00"
"VODKA (IMPORTED)","034546","Pearl Vodka","750ml",,"80","$12.90"
"VODKA (IMPORTED)","034578","Pinnacle Vodka","1.75L",,"80","$18.90"
"VODKA (IMPORTED)","034579","Pinnacle Vodka","750ml",,"80","$13.95"
"VODKA (IMPORTED)","034698","Pinnacle Vodka","375ml",,"80","$7.95"
"VODKA (IMPORTED)","035242","Pinnacle Vodka","1L",,"80","$17.95"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof","1.75L",,"100","$28.95"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler","750ml",,"80","$13.95"
"VODKA (IMPORTED)","034385","Polar Ice Vodka","1.75L",,"80","$21.90"
"VODKA (IMPORTED)","034753","Reyka Vodka","750ml",,"80","$26.95"
"VODKA (IMPORTED)","035109","Russian Standard Original","750ml",,"40","$19.95"
"VODKA (IMPORTED)","035110","Russian Standard Original","1L",,"80","$25.95"
"VODKA (IMPORTED)","035111","Russian Standard Original","1.75L",,"80","$34.90"
"VODKA (IMPORTED)","035427","Russian Standard Platinum","750ml",,"80","$26.95"
"VODKA (IMPORTED)","034505","Sobieski Vodka","1L",,"80","$15.90"
"VODKA (IMPORTED)","035213","Sobieski Vodka","1.75L",,"80","$18.90"
"VODKA (IMPORTED)","033778","Spud Potato Vodka","750ml",,"80","$24.90"
"VODKA (IMPORTED)","034741","Stolichnaya","50ml",,"80","$2.50"
"VODKA (IMPORTED)","034744","Stolichnaya","375ml",,"80","$13.95"
"VODKA (IMPORTED)","034746","Stolichnaya","750ml",,"80","$22.95"
"VODKA (IMPORTED)","034747","Stolichnaya","1L",,"80","$27.90"
"VODKA (IMPORTED)","034748","Stolichnaya","1.75L",,"80","$41.95"
"VODKA (IMPORTED)","034756","Stolichnaya 100","750ml",,"100","$24.90"
"VODKA (IMPORTED)","034729","Stolichnaya Elit","750ml",,"80","$59.95"
"VODKA (IMPORTED)","003093","Stolichnaya Premium Vodka 80 Co Pack","2L",,"80","$39.90"
"VODKA (IMPORTED)","034726","Stolichnaya-Gold","750ml",,"80","$27.90"
"VODKA (IMPORTED)","034817","Svedka Vodka","375ml",,"80","$8.40"
